timestamp,gpu_name,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_memory_utilization_percent,gpu_power_draw_w,gpu_temperature_c
2026/06/11 16:53:16.062,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,149.61,45.0
2026/06/11 16:53:17.105,NVIDIA GeForce RTX 4090,47.0,8134.0,24564.0,35.0,149.81,46.0
2026/06/11 16:53:18.168,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,55.0,149.19,45.0
2026/06/11 16:53:19.240,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,58.0,150.97,45.0
2026/06/11 16:53:20.328,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,0.0,153.55,43.0
2026/06/11 16:53:21.425,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,156.15,44.0
2026/06/11 16:53:22.473,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,11.0,152.27,45.0
2026/06/11 16:53:23.540,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,148.66,46.0
2026/06/11 16:53:24.624,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,42.0,152.71,45.0
2026/06/11 16:53:25.692,NVIDIA GeForce RTX 4090,69.0,8134.0,24564.0,68.0,152.95,45.0
2026/06/11 16:53:26.771,NVIDIA GeForce RTX 4090,45.0,8134.0,24564.0,30.0,150.5,46.0
2026/06/11 16:53:27.852,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,1.0,151.11,46.0
2026/06/11 16:53:28.875,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,13.0,148.68,45.0
2026/06/11 16:53:29.937,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,148.41,45.0
2026/06/11 16:53:31.022,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,155.78,44.0
2026/06/11 16:53:32.108,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,143.63,45.0
2026/06/11 16:53:33.169,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,155.72,44.0
2026/06/11 16:53:34.251,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,151.23,45.0
2026/06/11 16:53:35.332,NVIDIA GeForce RTX 4090,0.0,8134.0,24564.0,0.0,126.55,44.0
2026/06/11 16:53:36.378,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,135.52,46.0
2026/06/11 16:53:37.460,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,0.0,148.09,45.0
2026/06/11 16:53:38.526,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,12.0,155.9,44.0
2026/06/11 16:53:39.610,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,148.47,45.0
2026/06/11 16:53:40.698,NVIDIA GeForce RTX 4090,47.0,8134.0,24564.0,38.0,152.19,43.0
2026/06/11 16:53:41.783,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,50.0,153.03,45.0
2026/06/11 16:53:42.863,NVIDIA GeForce RTX 4090,65.0,8134.0,24564.0,62.0,153.3,45.0
2026/06/11 16:53:43.944,NVIDIA GeForce RTX 4090,38.0,8134.0,24564.0,22.0,150.77,46.0
2026/06/11 16:53:45.023,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,4.0,150.29,45.0
2026/06/11 16:53:46.047,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,148.0,46.0
2026/06/11 16:53:47.128,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,38.0,148.72,46.0
2026/06/11 16:53:48.192,NVIDIA GeForce RTX 4090,68.0,8134.0,24564.0,66.0,150.86,45.0
2026/06/11 16:53:49.276,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,56.0,149.58,45.0
2026/06/11 16:53:50.356,NVIDIA GeForce RTX 4090,33.0,8134.0,24564.0,0.0,153.2,43.0
2026/06/11 16:53:51.440,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,15.0,154.91,44.0
2026/06/11 16:53:52.520,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,152.94,45.0
2026/06/11 16:53:53.605,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,45.0,153.85,45.0
2026/06/11 16:53:54.683,NVIDIA GeForce RTX 4090,43.0,8134.0,24564.0,31.0,153.42,45.0
2026/06/11 16:53:55.763,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,152.11,45.0
2026/06/11 16:53:56.848,NVIDIA GeForce RTX 4090,46.0,8134.0,24564.0,36.0,149.35,46.0
2026/06/11 16:53:57.928,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,7.0,146.62,46.0
2026/06/11 16:53:58.953,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,142.96,45.0
2026/06/11 16:54:00.042,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,45.0,151.26,44.0
2026/06/11 16:54:01.133,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,135.62,45.0
2026/06/11 16:54:02.206,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,151.59,45.0
2026/06/11 16:54:03.287,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,29.0,147.25,45.0
2026/06/11 16:54:04.367,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,40.0,143.43,46.0
2026/06/11 16:54:05.409,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,141.73,46.0
2026/06/11 16:54:06.497,NVIDIA GeForce RTX 4090,32.0,8134.0,24564.0,0.0,147.91,43.0
2026/06/11 16:54:07.583,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,154.57,44.0
2026/06/11 16:54:08.669,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,147.54,45.0
2026/06/11 16:54:09.740,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,155.25,44.0
2026/06/11 16:54:10.829,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,41.0,152.29,45.0
2026/06/11 16:54:11.923,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,57.0,151.75,45.0
2026/06/11 16:54:12.969,NVIDIA GeForce RTX 4090,14.0,8134.0,24564.0,0.0,139.55,47.0
2026/06/11 16:54:14.059,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,150.82,46.0
2026/06/11 16:54:15.140,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,58.0,119.94,45.0
2026/06/11 16:54:16.171,NVIDIA GeForce RTX 4090,19.0,8134.0,24564.0,0.0,147.29,43.0
2026/06/11 16:54:17.232,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,136.7,46.0
2026/06/11 16:54:18.273,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,60.0,141.86,46.0
2026/06/11 16:54:19.335,NVIDIA GeForce RTX 4090,21.0,8134.0,24564.0,0.0,139.9,43.0
2026/06/11 16:54:20.421,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,13.0,152.91,45.0
2026/06/11 16:54:21.503,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,151.36,45.0
2026/06/11 16:54:22.584,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,39.0,139.19,46.0
2026/06/11 16:54:23.664,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,144.4,46.0
2026/06/11 16:54:24.724,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,6.0,146.42,45.0
2026/06/11 16:54:25.765,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,140.37,46.0
2026/06/11 16:54:26.809,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,33.0,154.82,43.0
2026/06/11 16:54:27.903,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,49.0,147.75,45.0
2026/06/11 16:54:28.927,NVIDIA GeForce RTX 4090,19.0,8134.0,24564.0,0.0,139.94,46.0
2026/06/11 16:54:30.007,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,144.52,45.0
2026/06/11 16:54:31.088,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,149.09,45.0
2026/06/11 16:54:32.167,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,29.0,150.3,45.0
2026/06/11 16:54:33.254,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,57.0,148.66,46.0
2026/06/11 16:54:34.336,NVIDIA GeForce RTX 4090,22.0,8134.0,24564.0,0.0,141.83,45.0
2026/06/11 16:54:35.400,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,152.01,44.0
2026/06/11 16:54:36.464,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,29.0,147.72,45.0
2026/06/11 16:54:37.523,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,41.0,141.16,45.0
2026/06/11 16:54:38.584,NVIDIA GeForce RTX 4090,66.0,8134.0,24564.0,64.0,140.86,44.0
2026/06/11 16:54:39.663,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,150.77,46.0
2026/06/11 16:54:40.707,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,151.68,45.0
2026/06/11 16:54:41.791,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,150.05,44.0
2026/06/11 16:54:42.834,NVIDIA GeForce RTX 4090,45.0,8134.0,24564.0,34.0,147.11,43.0
2026/06/11 16:54:43.916,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,32.0,155.35,44.0
2026/06/11 16:54:44.999,NVIDIA GeForce RTX 4090,64.0,8134.0,24564.0,60.0,153.32,45.0
2026/06/11 16:54:46.023,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,151.97,45.0
2026/06/11 16:54:47.104,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,144.88,46.0
2026/06/11 16:54:48.183,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.47,45.0
2026/06/11 16:54:49.244,NVIDIA GeForce RTX 4090,58.0,8134.0,24564.0,50.0,153.06,46.0
2026/06/11 16:54:50.323,NVIDIA GeForce RTX 4090,45.0,8134.0,24564.0,33.0,150.41,46.0
2026/06/11 16:54:51.367,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,147.74,46.0
2026/06/11 16:54:52.452,NVIDIA GeForce RTX 4090,36.0,8134.0,24564.0,24.0,144.15,43.0
2026/06/11 16:54:53.503,NVIDIA GeForce RTX 4090,32.0,8134.0,24564.0,5.0,155.49,44.0
2026/06/11 16:54:54.589,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,16.0,153.39,45.0
2026/06/11 16:54:55.676,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,146.61,43.0
2026/06/11 16:54:56.756,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,44.0,155.74,45.0
2026/06/11 16:54:57.836,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,50.0,152.9,45.0
2026/06/11 16:54:58.859,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,151.6,46.0
2026/06/11 16:54:59.940,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,0.0,145.4,45.0
2026/06/11 16:55:01.019,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,148.01,46.0
2026/06/11 16:55:02.101,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,148.04,45.0
2026/06/11 16:55:03.185,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,49.0,149.49,45.0
